Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1380,80,1,73.0,9735,1,2,1,1,1,1,1,17,1,1,1,6,5,5,2006,2007,1,1,1,1,2,0.0,2,1,1,1,1,1,3,0.0,1,0.0,384.0,384.0,1,2,1,1,754,640,0,1394,0.0,0.0,2,1,3,1,1,7,1,0,3,3,2007.0,3,2.0,400.0,1,1,1,100,0,0,0,0,0,4,3,2,0,5,2008,1,1,167500.0
1382,20,1,92.73860899984348,12925,1,2,2,1,1,3,1,12,1,1,1,2,6,7,1970,1970,1,1,5,5,2,0.0,2,1,2,2,1,3,5,865.0,1,0.0,340.0,1205.0,1,1,1,1,2117,0,0,2117,0.0,0.0,2,1,4,1,2,7,1,2,3,1,1970.0,3,2.0,550.0,1,1,1,0,42,0,0,0,0,2,2,2,0,5,2008,1,1,237500.0
1434,60,1,93.0,10261,1,2,2,1,1,1,1,18,1,1,1,1,6,5,2000,2000,1,1,1,1,1,318.0,2,1,1,1,1,1,3,0.0,1,0.0,936.0,936.0,1,1,1,1,962,830,0,1792,1.0,0.0,2,1,3,1,2,8,1,1,2,1,2000.0,3,2.0,451.0,1,1,1,0,0,0,0,0,0,4,2,2,0,5,2008,1,1,186500.0
1442,120,2,37.729348469858614,4426,1,2,1,1,1,1,1,1,1,1,4,2,6,5,2004,2004,1,1,1,1,1,147.0,1,1,1,1,1,4,1,697.0,1,0.0,151.0,848.0,1,1,1,1,848,0,0,848,1.0,0.0,1,0,1,1,1,3,1,1,2,1,2004.0,1,2.0,420.0,1,1,1,149,0,0,0,0,0,4,2,2,0,5,2008,1,1,149300.0
19,20,1,66.0,13695,1,2,1,1,1,1,1,13,5,1,1,2,5,5,2004,2004,1,1,1,1,2,0.0,2,1,1,2,1,1,1,646.0,1,0.0,468.0,1114.0,1,1,1,1,1114,0,0,1114,1.0,0.0,1,1,3,1,1,6,1,0,3,2,2004.0,2,2.0,576.0,1,1,1,0,102,0,0,0,0,2,2,2,0,6,2008,1,1,159000.0
32,20,1,73.06737625780404,8544,1,2,2,1,1,4,1,10,1,1,1,2,5,6,1966,2006,1,1,4,4,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,1228.0,1228.0,1,2,1,1,1228,0,0,1228,0.0,0.0,1,1,3,1,1,6,1,0,2,1,1966.0,2,1.0,271.0,1,1,1,0,65,0,0,0,0,4,2,2,0,6,2008,1,1,149350.0
40,90,1,65.0,6040,1,2,1,1,1,1,1,16,1,1,3,2,4,5,1955,1955,1,1,9,5,2,0.0,2,1,1,2,1,1,2,0.0,1,0.0,0.0,0.0,1,3,2,4,1152,0,0,1152,0.0,0.0,2,0,2,2,4,6,1,0,3,2,1953.3572396611332,2,0.0,0.0,1,1,2,0,0,0,0,0,0,4,2,2,0,6,2008,1,4,82000.0
123,20,1,75.0,9464,1,2,1,1,1,3,1,12,1,1,1,2,6,7,1958,1958,2,1,2,2,1,135.0,2,2,2,2,1,1,5,570.0,1,0.0,510.0,1080.0,1,2,1,1,1080,0,0,1080,0.0,0.0,1,0,3,1,2,5,1,0,3,1,1958.0,2,1.0,288.0,1,1,1,0,0,0,0,130,0,4,2,2,0,6,2008,1,1,136000.0
161,20,1,89.93935277914561,11120,1,2,2,1,1,4,1,2,1,1,1,2,6,6,1984,1984,1,1,8,5,2,0.0,2,1,1,1,1,1,5,660.0,1,0.0,572.0,1232.0,1,3,1,1,1232,0,0,1232,0.0,0.0,2,0,3,1,2,6,1,0,2,1,1984.0,2,2.0,516.0,1,1,1,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,162500.0
174,20,1,80.0,10197,1,2,2,1,1,1,1,12,1,1,1,2,6,5,1961,1961,1,1,6,3,4,491.0,2,1,2,2,1,1,2,288.0,5,374.0,700.0,1362.0,1,3,1,1,1362,0,0,1362,1.0,0.0,1,1,3,1,2,6,1,1,2,1,1961.0,2,2.0,504.0,1,1,1,0,20,0,0,0,0,4,2,2,0,6,2008,3,1,163000.0
184,50,2,63.0,11426,1,2,1,1,1,1,1,8,1,1,1,3,7,5,2003,2003,1,1,1,1,2,0.0,2,1,1,1,1,1,3,0.0,1,0.0,1362.0,1362.0,1,1,1,1,1362,720,0,2082,0.0,0.0,2,1,3,1,1,6,5,0,2,2,2003.0,2,2.0,484.0,1,1,2,280,238,0,0,0,0,4,4,2,0,6,2008,1,1,200000.0
265,30,2,30.0,5232,1,2,4,2,1,1,1,8,4,1,1,2,5,5,1925,2004,1,1,3,6,2,0.0,2,1,3,5,1,1,3,0.0,1,0.0,680.0,680.0,1,2,2,4,764,0,0,764,0.0,0.0,1,0,2,1,2,4,1,0,3,2,1965.0,2,2.0,504.0,1,1,2,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,73000.0
266,20,1,78.0,12090,1,2,2,1,1,1,1,7,1,1,1,2,6,6,1981,1981,1,1,2,2,1,210.0,2,2,2,1,1,1,1,588.0,6,228.0,606.0,1422.0,1,3,1,1,1422,0,0,1422,0.0,0.0,2,0,3,1,1,7,1,1,2,1,1981.0,3,2.0,576.0,1,1,1,276,0,0,0,0,0,2,4,2,0,6,2008,1,1,175500.0
424,60,1,80.0,9200,1,2,1,1,1,1,1,4,1,1,1,1,8,5,1998,1998,1,1,1,1,1,473.0,1,1,1,1,1,1,1,986.0,1,0.0,484.0,1470.0,1,2,1,1,1470,1160,0,2630,1.0,0.0,2,1,4,1,1,8,1,1,2,1,1998.0,3,3.0,696.0,1,1,1,0,66,0,0,0,0,4,4,2,0,6,2008,1,1,315000.0
435,180,2,21.0,1890,1,3,1,1,1,1,1,15,1,1,5,5,4,7,1972,1972,1,1,7,7,2,0.0,2,2,2,1,1,4,2,495.0,1,0.0,135.0,630.0,1,2,1,1,630,0,0,630,1.0,0.0,1,0,1,1,2,3,1,0,2,1,1973.9018412629068,2,0.0,0.0,1,1,1,88,0,0,0,0,0,4,2,2,0,6,2008,1,1,81000.0
443,50,2,52.0,6240,1,2,1,1,1,1,1,9,1,1,1,3,5,7,1930,1992,1,1,2,2,2,0.0,2,1,1,2,1,1,3,0.0,1,0.0,1078.0,1078.0,1,3,1,1,1128,445,0,1573,0.0,0.0,2,0,3,1,2,8,1,1,3,2,1930.0,2,2.0,360.0,1,1,3,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,162900.0
459,70,2,57.141155638983264,5100,1,2,1,1,1,1,1,8,1,1,1,1,8,7,1925,1996,2,1,10,3,2,0.0,2,2,1,2,1,1,3,0.0,1,0.0,588.0,588.0,1,4,1,1,833,833,0,1666,0.0,0.0,1,0,3,1,1,7,1,1,3,2,1925.0,2,1.0,228.0,1,1,1,192,63,0,0,0,0,4,2,2,0,6,2008,1,1,161000.0
470,60,1,76.0,9291,1,2,2,1,1,3,1,13,9,1,1,1,6,5,1993,1993,1,1,4,4,1,120.0,1,1,1,1,1,1,1,426.0,1,0.0,406.0,832.0,1,1,1,1,832,878,0,1710,0.0,0.0,2,1,3,1,1,7,1,0,2,1,1993.0,1,2.0,506.0,1,1,1,144,70,0,0,0,0,4,2,2,0,6,2008,1,1,187000.0
473,180,2,35.0,3675,1,3,1,1,1,1,1,16,1,1,4,6,6,5,2005,2005,1,1,1,1,1,80.0,2,1,1,1,1,2,1,459.0,1,0.0,88.0,547.0,1,1,1,1,1072,0,0,1072,1.0,0.0,1,0,2,1,2,5,1,0,3,6,2005.0,1,2.0,525.0,1,1,1,0,28,0,0,0,0,4,2,2,0,6,2008,1,1,148000.0
491,160,2,34.04415754012286,2665,1,3,1,1,1,1,1,15,1,1,4,1,5,6,1976,1976,1,1,7,7,2,0.0,2,1,1,1,1,3,3,0.0,1,0.0,264.0,264.0,1,3,1,1,616,688,0,1304,0.0,0.0,1,1,3,1,2,4,1,1,3,3,1976.0,3,1.0,336.0,1,1,1,141,24,0,0,0,0,4,4,2,0,6,2008,1,1,115000.0
494,20,1,70.0,7931,1,2,1,1,1,1,1,12,1,1,1,2,5,6,1960,1960,1,1,5,6,2,0.0,2,1,2,2,1,1,5,374.0,6,532.0,363.0,1269.0,1,3,1,3,1269,0,0,1269,0.0,0.0,1,1,3,1,2,6,1,1,4,2,1964.0,2,1.0,308.0,1,1,1,0,0,0,0,0,0,4,3,2,0,6,2008,1,1,155000.0
498,50,1,60.0,9120,1,3,1,1,1,1,1,9,1,1,1,3,7,6,1925,1950,1,1,3,6,2,0.0,2,2,1,2,1,1,4,329.0,1,0.0,697.0,1026.0,1,1,1,1,1133,687,0,1820,1.0,0.0,2,0,4,1,2,8,1,0,2,2,1925.0,2,1.0,240.0,1,1,2,0,100,0,0,0,0,4,4,2,0,6,2008,1,1,184000.0
532,70,2,60.0,6155,1,2,2,1,1,5,1,9,6,4,1,1,6,8,1920,1999,1,1,3,6,2,0.0,2,1,3,5,4,3,3,0.0,1,0.0,611.0,611.0,1,1,1,1,751,611,0,1362,0.0,0.0,2,0,3,1,2,6,1,0,3,2,1920.0,3,2.0,502.0,1,2,1,0,0,84,0,0,0,4,2,2,0,6,2008,1,1,128000.0
549,20,2,49.0,8235,1,2,2,4,1,1,1,8,2,3,1,2,5,7,1955,1995,1,1,2,2,2,0.0,2,2,2,2,1,1,7,180.0,5,645.0,0.0,825.0,1,3,1,1,825,0,0,825,1.0,0.0,1,0,2,1,2,4,1,0,2,2,1963.0,1,2.0,720.0,1,1,1,140,50,0,0,0,0,4,2,2,0,6,2008,1,1,125000.0
552,20,2,50.0,6000,1,3,1,1,1,1,1,8,1,1,1,2,5,6,1957,1957,2,1,5,8,2,0.0,2,1,2,2,1,1,4,308.0,1,0.0,620.0,928.0,1,2,1,3,928,0,0,928,0.0,0.0,1,0,3,1,2,5,1,0,3,1,1957.0,3,1.0,288.0,1,1,1,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,112500.0
567,60,1,77.0,11198,1,2,2,1,1,1,1,19,1,1,1,1,9,5,2005,2007,2,1,1,1,1,245.0,1,1,1,1,2,1,3,0.0,1,0.0,1122.0,1122.0,1,1,1,1,1134,1370,0,2504,0.0,0.0,2,1,4,1,3,11,1,1,3,3,2005.0,3,3.0,656.0,1,1,1,144,39,0,0,0,0,4,4,2,0,6,2008,1,1,325000.0
593,20,1,60.0,6600,1,2,1,1,1,1,1,5,1,1,1,2,5,8,1982,2003,1,1,4,4,2,0.0,2,2,1,2,2,1,1,816.0,1,0.0,0.0,816.0,1,1,1,1,816,0,0,816,1.0,0.0,1,0,2,1,2,4,1,0,5,2,1985.0,3,2.0,816.0,1,1,1,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,138000.0
618,45,1,59.0,7227,1,2,1,4,1,3,2,12,4,1,1,4,6,6,1954,1954,1,1,2,2,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,832.0,832.0,1,2,1,1,832,0,0,832,0.0,0.0,1,0,2,1,1,4,1,0,2,2,1962.0,2,2.0,528.0,1,1,1,0,0,0,0,0,0,4,2,2,0,6,2008,1,1,105500.0
622,60,1,90.0,10800,1,2,1,1,1,1,1,7,1,1,1,1,6,7,1974,1997,1,1,4,4,2,0.0,2,1,2,2,1,1,2,956.0,5,182.0,384.0,1522.0,1,3,1,1,1548,1066,0,2614,0.0,0.0,2,1,4,1,2,9,1,1,2,1,1974.0,1,2.0,624.0,1,1,1,38,243,0,0,0,0,4,4,2,0,6,2008,1,1,240000.0
648,20,1,85.0,10452,1,2,2,1,1,1,1,16,1,1,1,2,6,5,1953,1953,2,1,3,6,3,216.0,2,1,2,2,1,3,4,500.0,1,0.0,594.0,1094.0,1,1,1,1,1094,0,0,1094,0.0,0.0,1,0,3,1,2,5,1,2,3,1,1953.0,1,2.0,495.0,1,1,1,0,0,0,0,287,0,4,2,2,0,6,2008,1,1,155000.0
654,50,2,60.0,10320,1,2,1,1,1,1,1,14,1,1,1,3,6,7,1906,1995,1,1,2,2,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,756.0,756.0,1,1,1,1,756,713,0,1469,0.0,0.0,1,0,3,1,2,7,1,0,3,2,1906.0,2,1.0,216.0,1,1,1,57,0,239,0,0,0,4,2,2,0,6,2008,1,1,135000.0
785,75,2,35.0,6300,1,2,1,1,1,1,1,8,1,1,1,7,6,6,1914,2001,1,1,3,3,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,742.0,742.0,1,1,1,1,742,742,0,1484,0.0,0.0,2,0,3,1,2,9,1,1,3,2,1933.5243135358671,2,0.0,0.0,1,1,1,0,291,134,0,0,0,4,2,2,0,6,2008,1,1,128000.0
812,120,2,37.172627832000664,4438,1,2,1,1,1,1,1,1,1,1,4,2,6,5,2004,2004,1,1,1,1,1,169.0,1,1,1,1,1,2,1,662.0,1,0.0,186.0,848.0,1,1,1,1,848,0,0,848,1.0,0.0,1,0,1,1,1,4,1,1,3,1,2004.0,3,2.0,420.0,1,1,1,140,0,0,0,0,0,4,2,2,0,6,2008,4,1,144500.0
821,60,1,72.0,7226,1,2,2,1,1,4,1,1,1,1,1,1,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0.0,1,0.0,798.0,798.0,1,1,1,1,798,842,0,1640,0.0,0.0,2,1,3,1,1,6,1,0,3,1,2003.0,1,2.0,595.0,1,1,1,0,45,0,0,0,0,4,2,2,0,6,2008,1,1,183000.0
826,20,1,114.0,14803,1,2,1,1,1,1,1,11,3,5,1,2,10,5,2007,2008,2,1,7,7,1,816.0,3,1,1,3,1,4,1,1636.0,1,0.0,442.0,2078.0,1,1,1,1,2084,0,0,2084,1.0,0.0,2,0,2,1,3,7,1,1,3,1,2007.0,3,3.0,1220.0,1,1,1,188,45,0,0,0,0,4,2,2,0,6,2008,2,3,385000.0
831,20,1,80.0,11900,1,2,2,1,1,3,1,12,1,1,1,2,6,5,1957,1957,1,1,4,4,1,387.0,2,1,2,2,1,1,4,1040.0,1,0.0,352.0,1392.0,1,3,1,3,1392,0,0,1392,1.0,0.0,1,1,3,1,2,6,1,2,3,1,1957.0,1,2.0,458.0,1,1,1,0,0,0,0,192,0,2,2,2,0,6,2008,1,1,166000.0
842,70,2,60.0,10440,1,2,1,1,1,1,1,8,1,1,1,1,5,8,1904,2002,1,1,2,2,2,0.0,2,1,1,2,1,1,3,0.0,1,0.0,650.0,650.0,1,2,1,1,958,581,0,1539,0.0,0.0,2,0,3,1,1,8,1,1,6,2,1983.0,2,2.0,686.0,3,1,3,70,78,68,0,0,0,4,2,2,0,6,2008,1,1,157500.0
845,50,2,100.0,12665,1,2,2,1,1,1,1,8,4,1,1,3,5,8,1915,1950,1,1,3,6,2,0.0,2,1,3,2,1,3,3,0.0,1,0.0,876.0,876.0,1,2,1,1,876,540,0,1416,0.0,0.0,1,1,4,1,2,7,1,1,3,2,1949.0,2,3.0,720.0,1,1,1,418,0,194,0,0,0,2,3,2,0,6,2008,1,1,153900.0
894,20,1,89.48528168873402,13284,1,2,1,1,1,1,1,10,3,1,1,2,5,5,1954,1954,1,1,3,5,2,0.0,2,1,1,1,1,3,5,1064.0,1,0.0,319.0,1383.0,1,3,1,1,1383,0,0,1383,1.0,0.0,1,0,3,1,2,6,1,1,3,1,1954.0,2,1.0,354.0,1,1,1,511,116,0,0,0,0,2,4,2,0,6,2008,1,1,165000.0
1021,20,1,60.0,7024,1,3,1,1,1,1,1,16,1,1,1,2,4,5,2005,2005,1,1,1,1,2,0.0,2,1,1,1,1,1,1,1024.0,1,0.0,108.0,1132.0,1,1,1,1,1132,0,0,1132,1.0,0.0,1,1,2,1,1,5,1,0,2,1,2005.0,3,2.0,451.0,1,1,1,252,64,0,0,0,0,4,4,2,0,6,2008,1,1,176000.0
1068,60,1,80.0,9760,1,2,1,1,1,1,2,12,1,1,1,1,6,6,1964,1964,1,1,4,4,1,360.0,2,1,2,2,1,2,1,674.0,6,106.0,0.0,780.0,1,3,1,1,798,813,0,1611,1.0,0.0,1,1,4,1,2,7,1,0,2,1,1964.0,1,2.0,442.0,1,1,1,328,128,0,0,189,0,4,2,2,0,6,2008,1,1,167900.0
1093,50,1,60.0,8400,1,2,1,2,1,1,1,24,1,1,1,3,6,5,1925,1950,1,1,2,2,2,0.0,2,1,1,2,1,1,4,423.0,1,0.0,758.0,1181.0,1,4,1,1,1390,304,0,1694,0.0,0.0,2,0,4,1,2,7,1,1,3,2,1925.0,2,2.0,576.0,1,1,1,342,0,128,0,0,0,4,4,2,0,6,2008,1,1,136500.0
1111,60,1,64.13644297894618,8000,1,2,1,1,1,1,1,18,1,1,1,1,6,5,1995,1996,1,1,4,4,2,0.0,2,1,1,1,1,1,1,219.0,1,0.0,554.0,773.0,1,2,1,1,773,885,0,1658,1.0,0.0,2,1,3,1,2,8,1,1,2,1,1995.0,3,2.0,431.0,1,1,1,224,84,0,0,0,0,4,4,2,0,6,2008,1,1,188000.0
1141,20,1,60.0,7350,1,2,1,1,1,3,1,12,1,1,1,2,5,7,1951,1951,1,1,4,4,2,0.0,2,1,2,2,1,3,2,852.0,1,0.0,100.0,952.0,1,3,1,1,952,0,0,952,1.0,0.0,1,0,2,1,2,4,1,0,2,2,1988.0,2,2.0,840.0,1,1,1,0,0,0,0,0,0,4,2,2,0,6,2008,3,2,139000.0
1154,30,2,56.217542731656366,5890,1,2,1,1,1,3,1,14,1,1,1,2,6,8,1930,2007,1,1,3,6,2,0.0,1,2,3,2,1,4,2,538.0,1,0.0,278.0,816.0,1,1,1,1,816,0,0,816,0.0,0.0,1,0,2,1,2,5,1,0,3,2,2002.0,2,1.0,432.0,1,1,1,0,0,96,0,0,0,4,2,2,0,6,2008,1,1,120500.0
1316,60,1,85.0,11075,1,2,1,1,1,1,1,12,1,1,1,1,6,5,1969,1969,1,1,4,4,2,0.0,2,1,2,5,1,3,2,500.0,6,276.0,176.0,952.0,1,3,1,1,1092,1020,0,2112,0.0,0.0,2,1,4,1,2,9,1,2,3,1,1969.0,2,2.0,576.0,1,1,1,280,0,0,0,0,0,4,4,2,0,6,2008,1,1,206900.0
1329,50,2,60.0,10440,1,2,1,1,1,3,1,8,1,1,1,3,6,7,1920,1950,1,1,5,6,2,0.0,1,2,3,1,1,1,7,493.0,1,0.0,1017.0,1510.0,2,1,1,1,1584,1208,0,2792,0.0,0.0,2,0,5,1,2,8,5,2,2,2,1920.0,2,2.0,520.0,2,1,1,0,547,0,0,480,0,4,2,2,1150,6,2008,1,1,256000.0
1355,60,1,75.75011821286473,10316,1,2,2,1,1,1,1,1,1,1,1,1,7,5,2000,2000,1,1,1,1,2,0.0,1,1,1,1,1,1,1,735.0,1,0.0,257.0,992.0,1,1,1,1,992,873,0,1865,1.0,0.0,2,1,3,1,1,7,1,1,2,1,2000.0,1,3.0,839.0,1,1,1,0,184,0,0,0,0,4,2,2,0,6,2008,1,1,235000.0
1367,60,1,68.0,9179,1,2,2,1,1,1,1,1,1,1,1,1,7,5,1999,1999,1,1,1,1,1,158.0,1,1,1,1,1,1,1,633.0,1,0.0,240.0,873.0,1,1,1,1,882,908,0,1790,1.0,0.0,2,1,3,1,1,7,1,0,2,1,1999.0,1,2.0,588.0,1,1,1,0,88,0,0,0,0,4,2,2,0,6,2008,1,2,193000.0
1415,50,1,64.0,13053,1,3,1,2,1,1,1,9,1,1,1,3,6,7,1923,2000,3,1,3,6,2,0.0,2,1,3,2,1,1,3,0.0,1,0.0,833.0,833.0,1,2,1,1,1053,795,0,1848,0.0,0.0,1,1,4,1,1,8,1,1,3,2,1922.0,2,2.0,370.0,1,1,2,0,0,0,0,220,0,2,4,2,0,6,2008,1,1,207000.0
56,20,1,100.0,10175,1,2,2,1,1,1,1,12,1,1,1,2,6,5,1964,1964,1,1,4,5,1,272.0,2,1,2,2,1,1,5,490.0,1,0.0,935.0,1425.0,1,2,1,1,1425,0,0,1425,0.0,0.0,2,0,3,1,2,7,1,1,3,1,1964.0,1,2.0,576.0,1,1,1,0,0,0,407,0,0,4,2,2,0,7,2008,1,1,180500.0
210,20,1,75.0,8250,1,2,1,1,1,1,1,12,1,1,1,2,6,7,1964,1964,2,1,4,4,3,260.0,2,1,2,1,1,1,4,787.0,1,0.0,305.0,1092.0,1,1,1,1,1092,0,0,1092,1.0,0.0,1,0,3,1,2,6,1,0,2,1,1964.0,1,2.0,504.0,1,4,1,0,0,0,0,0,0,4,2,2,0,7,2008,1,1,145000.0
268,75,1,60.0,8400,1,2,1,2,1,1,2,24,1,1,1,8,5,8,1939,1997,1,1,3,6,2,0.0,2,1,1,2,1,1,7,378.0,1,0.0,342.0,720.0,1,1,1,1,1052,720,420,2192,0.0,0.0,2,1,4,1,1,8,1,1,3,2,1939.0,2,1.0,240.0,1,1,1,262,24,0,0,0,0,4,4,2,0,7,2008,1,1,179500.0
334,120,2,59.0,8198,1,2,1,1,1,5,1,11,1,1,4,2,7,5,2004,2004,1,1,1,1,3,146.0,1,1,1,1,1,4,1,720.0,1,0.0,638.0,1358.0,1,1,1,1,1358,0,0,1358,1.0,0.0,2,0,2,1,1,6,1,1,3,1,2004.0,1,2.0,484.0,1,1,1,192,30,0,0,0,0,4,2,2,0,7,2008,1,1,207000.0
344,120,1,63.0,8849,1,2,2,1,1,1,1,11,1,1,4,2,9,5,2005,2005,2,1,2,2,1,616.0,3,1,1,3,1,1,1,28.0,1,0.0,1656.0,1684.0,1,1,1,1,1684,0,0,1684,0.0,0.0,2,0,2,1,3,6,1,1,5,1,2005.0,1,2.0,564.0,1,1,1,495,72,0,0,0,0,4,2,2,0,7,2008,1,1,266000.0
362,50,1,63.48646552249416,9144,1,3,1,1,1,1,1,9,1,1,1,3,5,5,1940,1982,1,1,2,2,2,0.0,2,1,2,2,1,1,4,399.0,1,0.0,484.0,883.0,1,2,1,1,988,517,0,1505,1.0,0.0,1,0,3,1,2,8,1,0,3,2,1940.0,2,1.0,240.0,1,1,2,0,0,0,0,0,0,4,2,2,0,7,2008,1,1,145000.0
389,20,1,93.0,9382,1,2,2,1,1,4,1,1,1,1,1,2,7,5,1999,2000,1,1,1,1,1,125.0,1,1,1,1,1,1,3,0.0,1,0.0,1468.0,1468.0,1,1,1,1,1479,0,0,1479,0.0,0.0,2,0,3,1,1,6,1,0,3,1,1999.0,1,2.0,577.0,1,1,1,120,25,0,0,0,0,4,2,2,0,7,2008,1,1,191000.0
428,20,1,77.0,8593,1,2,2,1,1,1,1,12,1,1,1,2,4,6,1957,1957,2,1,2,2,2,0.0,2,1,2,2,1,1,4,288.0,1,0.0,619.0,907.0,1,1,1,1,907,0,0,907,0.0,0.0,1,0,3,1,2,5,1,0,4,2,1964.0,2,1.0,352.0,1,1,1,0,0,0,0,0,0,4,2,2,0,7,2008,1,1,109008.0
431,160,2,21.0,1680,1,3,1,1,1,1,1,23,1,1,5,1,6,5,1971,1971,1,1,4,4,1,232.0,2,1,2,2,1,1,2,387.0,1,0.0,96.0,483.0,1,3,1,1,483,504,0,987,0.0,0.0,1,1,2,1,2,4,1,0,6,2,1971.0,2,1.0,264.0,1,1,1,0,0,0,0,0,0,4,4,2,0,7,2008,3,2,85400.0
434,60,1,100.0,10839,1,2,2,1,1,3,1,18,1,1,1,1,6,5,1997,1998,1,1,1,1,2,0.0,2,1,1,1,1,1,3,0.0,1,0.0,926.0,926.0,1,1,1,1,926,678,0,1604,0.0,0.0,2,1,3,1,2,7,1,1,2,1,1997.0,3,2.0,470.0,1,1,1,0,36,0,0,0,0,4,2,2,0,7,2008,1,1,181000.0
445,60,1,70.0,8750,1,2,1,1,1,1,1,1,1,1,1,1,7,5,1994,1995,1,1,1,1,2,0.0,1,2,1,1,1,1,1,642.0,1,0.0,273.0,915.0,1,1,1,1,933,975,0,1908,1.0,0.0,2,1,4,1,1,8,1,1,2,1,1994.0,2,2.0,493.0,1,1,1,144,133,0,0,0,0,4,4,2,0,7,2008,1,1,210000.0
537,60,1,57.0,8924,1,3,2,1,1,4,1,1,1,1,1,1,7,5,1998,1999,1,1,1,1,2,0.0,2,1,1,1,1,4,3,0.0,1,0.0,880.0,880.0,1,1,1,1,880,844,0,1724,0.0,0.0,2,1,3,1,1,8,1,0,2,1,1998.0,3,2.0,527.0,1,1,1,120,155,0,0,0,0,4,2,2,0,7,2008,1,1,188000.0
563,30,1,63.0,13907,1,2,1,1,1,1,1,16,1,1,1,2,5,6,1940,1969,1,1,6,3,2,0.0,2,1,2,2,1,1,5,290.0,1,0.0,706.0,996.0,1,1,1,1,996,0,0,996,1.0,0.0,1,0,3,1,2,6,1,1,3,1,1978.454956327906,2,0.0,0.0,1,1,1,144,0,0,0,0,0,2,2,2,0,7,2008,1,1,108000.0
564,50,1,66.0,21780,1,2,1,1,1,1,1,16,1,1,1,3,6,7,1918,1950,1,1,3,6,2,0.0,2,1,3,1,1,3,3,0.0,1,0.0,1163.0,1163.0,1,1,1,1,1163,511,0,1674,0.0,0.0,2,0,4,1,2,8,1,1,3,2,1955.0,3,2.0,396.0,1,1,2,72,36,0,0,144,0,2,2,2,0,7,2008,1,1,185000.0
584,75,2,75.0,13500,1,2,1,1,1,1,1,8,4,6,1,7,10,9,1893,2000,1,1,3,6,2,0.0,3,5,3,2,1,1,3,0.0,1,0.0,1237.0,1237.0,1,2,1,1,1521,1254,0,2775,0.0,0.0,3,1,3,1,1,9,1,1,3,2,1988.0,2,2.0,880.0,3,1,1,105,502,0,0,0,0,2,4,2,0,7,2008,1,1,325000.0
600,160,2,24.0,1950,1,3,1,1,1,1,1,25,1,1,5,1,6,6,1980,1980,1,1,2,2,2,0.0,2,2,2,1,1,1,7,81.0,7,612.0,23.0,716.0,1,3,1,1,716,840,0,1556,1.0,0.0,2,1,3,1,2,6,1,1,2,1,1980.0,3,2.0,452.0,1,1,1,161,0,0,0,0,0,4,4,2,0,7,2008,3,1,151000.0
647,20,1,60.0,7200,1,3,1,1,1,1,1,12,1,1,1,2,5,5,1950,1950,2,1,2,2,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,0.0,0.0,1,2,1,1,1048,0,0,1048,0.0,0.0,1,0,3,1,2,7,2,0,3,2,1950.0,2,2.0,420.0,1,1,1,0,27,0,0,0,0,4,2,2,0,7,2008,1,1,98300.0
675,20,1,80.0,9200,1,2,1,1,1,1,1,12,1,1,1,2,6,6,1965,1965,1,1,4,4,2,0.0,2,1,2,2,1,1,4,892.0,1,0.0,244.0,1136.0,1,3,1,1,1136,0,0,1136,1.0,0.0,1,0,3,1,2,5,1,1,3,1,1965.0,1,1.0,384.0,1,1,1,426,0,0,0,0,0,4,2,2,0,7,2008,1,1,140000.0
